UniqueCount	AmbigCount
0	25
0	0
7	190
0	0
0	31
12	31
134	0
0	0
0	0
12	0
0	10
0	10
0	13
8	7
37	8
28	14
115	1
0	0
0	0
4	0
2400	1
0	0
31	0
0	0
2	0
7	0
29	0
319	0
0	0
0	0
5	0
66	0
2	0
82	0
1	0
0	0
0	96
0	13
0	236
57	0
2	0
20	0
0	0
35	0
40	0
0	0
0	0
1138	1793
129	1791
44	0
5	0
44	0
0	0
50	0
100	0
90	0
1	0
0	0
0	7
0	7
6	0
2	0
14	0
11	0
32	0
18	0
50	0
24	0
3	0
3	0
11	0
27	0
893	0
14	0
0	0
0	0
148	0
28	0
0	0
0	0
13	0
8	0
13	0
32	0
0	5
0	5
0	0
0	0
11	0
2	0
63	28
0	0
12	0
0	0
0	0
200	0
0	0
24	5
24	0
5	0
0	8
0	8
108	0
20	0
57	0
0	8086
20	8086
0	0
26	0
103	0
0	0
9	0
0	40
0	40
19	0
0	0
10	0
86	0
0	0
0	100
0	100
84	0
0	0
9	0
31	0
5	0
20	0
137	0
44	0
0	0
0	0
77	0
0	0
4969	3
63	0
0	3
0	3
0	0
17	0
0	0
0	0
39	0
0	1
0	1
12	0
5	0
0	0
0	0
22	0
3	0
0	0
29	0
20	0
0	1
18	0
17	0
35	0
0	0
0	0
0	244
0	244
6	0
112	6
0	0
0	0
27	0
0	0
8	0
43	2
13	0
14	0
11	0
21	0
9	0
447	0
0	0
54	0
11	0
102	0
15	0
25	0
11	0
0	0
25	0
1	0
38	0
0	0
0	0
49	0
0	0
28	0
0	0
16	0
0	0
0	0
9	0
0	1
0	1
0	0
26	0
34	0
4	0
29	0
0	0
24	0
39	0
4	0
26	0
0	46
0	46
0	0
0	0
6	0
0	0
11	0
0	0
172	0
2	0
0	0
190	0
8	0
0	0
11	0
0	0
20	0
2	100
8	100
0	0
0	9
0	9
411	0
0	0
4	36
0	0
0	0
0	0
0	20
0	20
26	0
0	36
11	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
276	0
28	0
0	0
7	0
19	0
73	0
0	0
400	0
4	0
0	0
0	0
0	71
0	71
0	0
14	0
51	0
42	0
0	0
8	0
7	0
0	0
10	0
43	0
10	0
0	45
0	45
0	0
0	0
0	0
7	0
0	0
15	0
30	0
0	0
30	0
0	1
9	0
8	0
0	0
44	1
29	0
20	0
35	0
4	7
0	18
0	18
45	0
21	0
61	0
27	0
22	5
40	4
160	0
54	0
0	0
0	0
15	0
10	0
0	0
0	0
0	39
0	39
18	0
16	27
0	82
92	0
0	0
0	0
13	0
206	0
26	0
0	0
0	0
0	0
89	0
0	55
0	55
70	0
8	0
0	0
0	0
28	0
10	0
0	0
0	0
0	0
0	70
0	70
141	0
12	0
0	0
0	0
21	0
3	0
5	0
12	0
12	0
2	0
0	4
11	0
0	0
19	0
36	0
0	0
0	0
0	0
0	39
0	39
0	0
0	0
0	0
8	0
0	0
17	0
0	0
6	0
5	0
0	0
0	0
0	0
0	45
0	45
0	49
5	49
10	0
3	0
0	0
4	0
38	0
72	0
45	0
11	0
0	0
0	0
0	0
76	0
11	0
0	0
25	0
0	42
0	42
0	0
0	0
0	0
0	0
0	0
163	0
0	94
6	94
35	0
0	0
33	0
9	0
9	0
0	0
9	0
7	0
20	0
0	0
0	16
9	0
18	0
14	0
21	0
406	0
0	0
68	0
85	0
36	0
15	0
27	0
1312	1
0	0
14	0
11	0
2	0
0	0
0	0
90	0
1	0
0	0
171	0
6	0
2	0
43	0
1	0
36	247
0	0
72	0
139	0
0	2
0	0
0	0
0	0
60	101
226	0
6	0
0	92
0	84
0	83
0	29
0	71
0	22
28	14
0	12
0	1
7	60
44	14
53	32
13	0
0	0
268	0
0	15
0	35
0	934
5	0
0	10
43	124
60	601
30	0
0	64
0	0
0	94
0	0
0	1
0	6
0	0
0	0
0	0
0	0
8	26
0	29
0	0
0	0
0	13
0	13
0	15
0	8
66	0
6	0
0	0
0	31
0	31
3	0
0	19
0	19
0	0
0	0
0	0
0	0
16	0
10	0
0	0
4	0
0	2
0	2
0	0
11	0
4	0
17	0
0	0
2	90
0	90
0	77
0	0
24	0
7	0
35	0
17	0
14	0
3	0
0	0
0	2
0	2
26	0
20	0
45	0
0	92
0	92
14	0
0	30
0	30
18	0
5	0
0	0
0	0
0	0
10	0
49	0
0	0
9	0
0	0
0	0
0	0
21	0
0	0
43	0
6	0
0	0
0	0
2	0
52	0
0	15
0	15
20	0
0	0
475	0
0	16
0	16
4	0
16	0
0	0
0	70
0	29
14	40
0	0
0	0
0	0
0	0
11	0
0	22
0	22
0	0
0	0
0	0
108	0
1	0
0	0
9	0
12	0
0	0
11	0
24	0
23	0
32	0
9	0
787	0
75	0
0	0
44	0
0	0
0	0
0	0
16	0
14	0
98	0
59	0
147	0
6	0
184	0
13	1
0	47
0	47
9	0
0	0
0	0
0	0
0	0
1	0
12	0
124	0
0	0
9	0
5	0
20	0
102	0
87	1
145	0
0	0
16	0
10	0
0	0
0	0
0	215
41	0
0	0
0	215
0	0
24	0
124	0
86	0
0	0
79	0
0	71
0	71
0	0
0	0
133	0
9	0
3	0
0	0
0	0
18	0
16	0
104	0
0	98
0	98
3	69
12	0
1672	2
17	0
0	0
42	0
59	0
0	0
7	0
217	0
3	0
58	0
0	13
0	13
0	20
0	20
70	1
255	0
45	0
7	0
15	12
0	77
0	92
8	71
49	38
5	66
29	66
15	0
0	81
0	81
5	36
7	0
0	0
0	0
2	0
51	0
3	0
65	0
8	0
6	0
33	0
0	0
0	0
0	0
4	0
2	0
0	18
0	8
63	5
15	0
64	0
33	0
21	0
0	0
5272	2
8	0
0	0
13	0
2	0
0	0
0	2
0	2
0	0
0	0
14	0
13	5
0	5
0	10
0	10
8	0
70	0
0	0
14	0
16	0
75	0
0	5
0	5
32	0
26	0
0	0
15	0
37	0
21	0
0	0
34	0
12	0
59	0
14	0
0	0
7	0
14	0
0	12
0	12
14	0
8	66
0	66
1	0
0	0
30	0
0	0
17	8
146	0
15	0
0	0
0	32
0	32
0	9
0	9
4	0
7	0
0	0
104	0
0	0
3	0
1	0
8	0
124	0
128	0
0	0
34	0
20	15
1	11
14	0
124	0
0	0
8	0
55	0
15	0
14	0
107	0
0	10
0	10
18	0
0	13
0	13
0	0
0	11
0	11
0	0
164	0
74	13
5	0
7	0
56	0
46	0
0	0
12	0
0	4
0	4
8	0
0	26
0	26
9	26
0	0
0	0
0	11
0	0
0	0
0	0
0	19
0	54
0	36
0	0
23	0
0	0
0	0
0	0
0	68
0	0
0	0
12	45
0	0
0	0
9	7
41	0
23	0
72	0
0	0
24	0
11	37
37	0
264	0
0	7
0	19
0	0
0	0
35	0
0	99
43	0
0	76
0	76
0	0
0	3
131	0
86	0
156	0
0	0
8	0
46	0
45	0
16	0
54	0
19	0
0	4
0	4
280	0
46	0
4	0
0	6
0	6
30	0
2	0
5	0
0	0
0	46
0	46
47	0
20	0
10	0
15	0
20	0
36	1
0	0
35	0
81	0
82	0
22	0
6	0
100	0
0	0
10	0
0	0
71	0
28	0
2	0
131	0
0	0
0	0
0	113
28	0
0	0
9	0
69	0
62	0
3	0
0	115
0	115
13	0
64	0
22	0
0	0
0	0
0	0
63	0
16	0
16	0
0	0
12	0
2	0
11	0
0	0
9	0
333	1
18	0
18	0
31	0
122	1
9	0
9	0
0	0
39	0
0	0
6	0
5	0
0	0
0	0
41	0
46	0
0	0
13	12
0	0
1	0
21	0
0	13
0	13
